,m_lat,m_lon,City,h_lat,h_lon,distance
17353,38.75968056,-76.06209167,Annapolis,38.9784453,-76.4921829,44.477
17354,39.43047778,-77.76470833,Hagerstown,39.6417629,-77.7199932,23.805
17355,39.23838333,-77.10448889,Gaithersburg,39.143440600000005,-77.2013705,13.46
17356,39.09759444,-77.13652222,Rockville,39.0839973,-77.1527578,2.061
17357,39.645625,-76.24768611,Lancaster,39.71367539999999,-82.59932940000002,543.503
17358,39.645625,-76.24768611,Lancaster,40.0378755,-76.3055144,43.895
17359,39.645625,-76.24768611,Lancaster,32.5920798,-96.7561082,1996.183
17360,39.645625,-76.24768611,Lancaster,34.6867846,-118.1541632,3720.033
17361,39.41035,-76.41452778,Baltimore,39.2903848,-76.6121893,21.606
17362,39.51589722,-76.14648889,Baltimore,39.2903848,-76.6121893,47.221
17363,39.22115,-76.6546,Baltimore,39.2903848,-76.6121893,8.521
17364,39.07771667,-77.13337222,Rockville,39.0839973,-77.1527578,1.813
17365,38.85346111,-76.90916667,Washington,38.9071923,-77.03687070000001,12.565
17366,39.06004722,-77.08916944,Rockville,39.0839973,-77.1527578,6.101
17367,39.48819722,-76.96763611,Baltimore,39.2903848,-76.6121893,37.641
17368,39.19170278,-76.67655833,Baltimore,39.2903848,-76.6121893,12.294
17369,39.36751389,-77.52271111,Frederick,39.4142688,-77.41054090000002,10.952
17370,39.30281111,-76.82437222,Baltimore,39.2903848,-76.6121893,18.311
17371,39.35484722,-76.60288889,Baltimore,39.2903848,-76.6121893,7.212
17372,39.40028611,-76.79902778,Baltimore,39.2903848,-76.6121893,20.186
17373,39.35330278,-76.53250556,Baltimore,39.2903848,-76.6121893,9.794
17374,39.34686111,-76.46225,Baltimore,39.2903848,-76.6121893,14.346
17375,38.87523333,-76.87888333,Washington,38.9071923,-77.03687070000001,14.128
17376,38.88524722,-76.90888333,Washington,38.9071923,-77.03687070000001,11.342
17377,39.56845556,-75.88512778,Wilmington,34.2257255,-77.9447102,621.621
17378,39.56845556,-75.88512778,Wilmington,39.7390721,-75.5397878,35.128
17379,39.39421111,-79.193575,Harrisonburg,38.4495688,-78.8689155,108.729
17380,38.862575,-76.90034722,Washington,38.9071923,-77.03687070000001,12.816
17381,38.92257222,-76.8673,Bowie,39.0067768,-76.77913649999999,12.073
17382,39.60349444,-75.83810278,Wilmington,34.2257255,-77.9447102,626.567
17383,39.60349444,-75.83810278,Wilmington,39.7390721,-75.5397878,29.651
17384,39.06998611,-76.830525,Bowie,39.0067768,-76.77913649999999,8.313
17385,39.54098333,-79.00673333,Hagerstown,39.6417629,-77.7199932,110.825
17386,39.43804444,-76.34532778,Baltimore,39.2903848,-76.6121893,28.212
17387,39.31011667,-76.64258889,Baltimore,39.2903848,-76.6121893,3.414
17388,38.93535833,-76.91658056,Washington,38.9071923,-77.03687070000001,10.867
17389,38.83562778,-76.91986389,Alexandria,31.3112936,-92.4451371,1638.599
17390,38.83562778,-76.91986389,Alexandria,38.8048355,-77.0469214,11.528
17391,38.85060833,-76.96120833,Alexandria,31.3112936,-92.4451371,1636.113
17392,38.85060833,-76.96120833,Alexandria,38.8048355,-77.0469214,9.002
17393,39.11769722,-76.77159444,Bowie,39.0067768,-76.77913649999999,12.351
17394,39.09889444,-76.79666944,Bowie,39.0067768,-76.77913649999999,10.354
17395,39.33336667,-76.66171667,Baltimore,39.2903848,-76.6121893,6.403
17396,39.33668611,-76.67235,Baltimore,39.2903848,-76.6121893,7.3
17397,39.31013333,-76.63984167,Baltimore,39.2903848,-76.6121893,3.238
17398,39.29870556,-76.58509167,Baltimore,39.2903848,-76.6121893,2.509
17399,39.29780833,-76.60853889,Baltimore,39.2903848,-76.6121893,0.883
17400,39.24625556,-76.61992778,Baltimore,39.2903848,-76.6121893,4.952
17401,39.30859444,-76.59151389,Baltimore,39.2903848,-76.6121893,2.695
17402,39.33526111,-76.67104167,Baltimore,39.2903848,-76.6121893,7.109
17403,42.02187778,-70.95031944,Brockton,42.083433500000005,-71.0183787,8.856
17404,42.53625556,-70.98880556,Peabody,42.5278731,-70.92866090000001,5.016
17405,42.10124444,-71.03602222,Brockton,42.083433500000005,-71.0183787,2.458
17406,42.38179722,-73.34515833,Pittsfield,42.4500845,-73.2453824,11.169
17407,41.99703333,-71.27417778,Attleboro,41.9445441,-71.2856082,5.913
17408,41.6883,-69.96654444,Barnstable Town,41.7003208,-70.3002024,27.736
17409,42.57618333,-71.83410556,Fitchburg,42.5834228,-71.8022955,2.726
17410,41.84619167,-70.84962778,Taunton,41.900101,-71.08976740000001,20.767
17411,42.54415278,-71.87743889,Fitchburg,42.5834228,-71.8022955,7.546
17412,42.21089167,-71.54435833,Marlborough,42.3459271,-71.55228740000001,15.029
17413,42.15782222,-73.26435278,Pittsfield,42.4500845,-73.2453824,32.536
17414,42.40263889,-71.05920278,Everett,47.9789848,-122.2020794,3980.597
17415,42.40263889,-71.05920278,Everett,42.40843,-71.0536625,0.788
17416,42.29142222,-72.40929722,Holyoke,42.2042586,-72.61620090000001,19.595
17417,41.64013889,-71.01578333,New Bedford,41.6362152,-70.934205,6.793
17418,41.99895833,-71.20506389,Attleboro,41.9445441,-71.2856082,8.997
17419,41.944675,-71.28343611,Attleboro,41.9445441,-71.2856082,0.18
17420,42.18396944,-71.886975,Worcester,42.262593200000005,-71.8022934,11.183
17421,42.153825,-72.638625,Chicopee,42.14870429999999,-72.6078672,2.599
17422,42.36278056,-71.11363056,Cambridge,42.3736158,-71.10973349999999,1.247
17423,42.22771389,-71.64440556,Worcester,42.262593200000005,-71.8022934,13.563
17424,42.241275,-71.00488333,Quincy,39.9356016,-91.4098726,1724.935
17425,42.241275,-71.00488333,Quincy,42.25287720000001,-71.0022705,1.308
17426,42.5796,-71.77689167,Fitchburg,42.5834228,-71.8022955,2.123
17427,42.66597778,-71.117775,Lawrence,39.8386516,-86.0252612,1283.383
17428,42.66597778,-71.117775,Lawrence,38.9716689,-95.2352501,2063.193
17429,42.66597778,-71.117775,Lawrence,42.7070354,-71.1631137,5.88
17430,42.36125833,-71.06560833,Boston,42.3600825,-71.0588801,0.568
17431,42.40372222,-71.13964722,Medford,42.4184296,-71.10616390000001,3.199
17432,42.40372222,-71.13964722,Medford,42.3265152,-122.8755949,4182.291
17433,42.67043611,-71.57744722,Nashua,42.7653662,-71.467566,13.857
17434,42.35095,-71.09137778,Boston,42.3600825,-71.0588801,2.857
17435,42.07774167,-72.381775,Springfield,39.7817213,-89.6501481,1470.354
17436,42.07774167,-72.381775,Springfield,42.1014831,-72.589811,17.368
17437,42.07774167,-72.381775,Springfield,39.9242266,-83.8088171,987.544
17438,42.07774167,-72.381775,Springfield,37.20895720000001,-93.2922989,1865.011
17439,42.07774167,-72.381775,Springfield,44.0462362,-123.0220289,4054.429
17440,41.64916389,-70.92756389,New Bedford,41.6362152,-70.934205,1.542
17441,42.23936944,-70.98477222,Quincy,39.9356016,-91.4098726,1726.584
17442,42.23936944,-70.98477222,Quincy,42.25287720000001,-71.0022705,2.081
17443,42.14088889,-72.58355833,Chicopee,42.14870429999999,-72.6078672,2.184
17444,42.02363611,-71.12014167,Brockton,42.083433500000005,-71.0183787,10.715
17445,41.44534167,-70.62283889,New Bedford,41.6362152,-70.934205,33.496
17446,42.45046389,-71.02293611,Malden,42.4250964,-71.066163,4.532
17447,42.28676111,-72.80133056,Holyoke,42.2042586,-72.61620090000001,17.787
17448,42.08833611,-71.42598611,Woonsocket,42.0028761,-71.5147839,12.003
17449,42.30448889,-71.73593889,Worcester,42.262593200000005,-71.8022934,7.176
17450,42.14704722,-71.02611667,Brockton,42.083433500000005,-71.0183787,7.102
17451,42.15260556,-72.15446389,Worcester,42.262593200000005,-71.8022934,31.479
17452,42.10291944,-72.22338611,Springfield,39.7817213,-89.6501481,1483.594
17453,42.10291944,-72.22338611,Springfield,42.1014831,-72.589811,30.231
17454,42.10291944,-72.22338611,Springfield,39.9242266,-83.8088171,1000.902
17455,42.10291944,-72.22338611,Springfield,37.20895720000001,-93.2922989,1878.368
17456,42.10291944,-72.22338611,Springfield,44.0462362,-123.0220289,4065.658
17457,41.771575,-71.25066389,East Providence,41.813711600000005,-71.37005450000001,10.951
17458,42.24476111,-71.76075833,Worcester,42.262593200000005,-71.8022934,3.952
17459,42.21909167,-72.62948056,Holyoke,42.2042586,-72.61620090000001,1.979
17460,42.28909167,-72.74286111,Holyoke,42.2042586,-72.61620090000001,14.06
17461,42.30073056,-71.80551667,Worcester,42.262593200000005,-71.8022934,4.249
17462,42.13923611,-72.68988056,Westfield,42.1250929,-72.749538,5.165
17463,42.04011944,-71.09030833,Brockton,42.083433500000005,-71.0183787,7.646
17464,42.13058056,-71.85760833,Worcester,42.262593200000005,-71.8022934,15.37
17465,42.15728611,-71.49063889,Woonsocket,42.0028761,-71.5147839,17.285
17466,77.7777,777.7777,Anchorage,61.2180556,-149.90027780000003,4445.018
17467,42.24919444,-70.91248056,Weymouth Town,42.2180724,-70.94103559999999,4.184
17468,42.51292222,-71.03702222,Lynn,42.466763,-70.9494938,8.823
17469,41.70194167,-70.30442778,Barnstable Town,41.7003208,-70.3002024,0.394
17470,42.02660278,-71.16552222,Attleboro,41.9445441,-71.2856082,13.482
17471,42.03248056,-71.19218611,Attleboro,41.9445441,-71.2856082,12.459
17472,42.13313056,-70.94485833,Brockton,42.083433500000005,-71.0183787,8.205
17473,42.554525,-70.88163333,Beverly,42.5584283,-70.880049,0.453
17474,42.6156,-71.29695278,Lowell,42.633424700000006,-71.3161718,2.53
17475,42.14843333,-72.60485833,Chicopee,42.14870429999999,-72.6078672,0.25
17476,42.18130833,-72.71765,Westfield,42.1250929,-72.749538,6.781
17477,42.023625,-71.12008889,Brockton,42.083433500000005,-71.0183787,10.712
17478,42.63869722,-73.101775,Pittsfield,42.4500845,-73.2453824,24.047
17479,42.387525,-72.03818611,Worcester,42.262593200000005,-71.8022934,23.855
17480,42.25539167,-71.79753889,Worcester,42.262593200000005,-71.8022934,0.891
17481,42.1612,-70.93301389,Weymouth Town,42.2180724,-70.94103559999999,6.358
17482,42.29319722,-71.471475,Marlborough,42.3459271,-71.55228740000001,8.861
17483,42.41348056,-71.15573056,Medford,42.4184296,-71.10616390000001,4.106
17484,42.41348056,-71.15573056,Medford,42.3265152,-122.8755949,4180.7
17485,41.8269,-71.32815,East Providence,41.813711600000005,-71.37005450000001,3.769
17486,41.27099444,-70.08295556,Barnstable Town,41.7003208,-70.3002024,51.054
17487,42.63259722,-71.34248889,Lowell,42.633424700000006,-71.3161718,2.155
17488,42.654525,-72.56413611,Holyoke,42.2042586,-72.61620090000001,50.249
17489,42.051625,-72.774175,Westfield,42.1250929,-72.749538,8.418
17490,42.14277778,-70.88872778,Weymouth Town,42.2180724,-70.94103559999999,9.417
17491,42.28156944,-71.65240556,Marlborough,42.3459271,-71.55228740000001,10.908
17492,42.14185278,-72.52378056,Chicopee,42.14870429999999,-72.6078672,6.974
17493,42.10895,-72.57490556,Springfield,39.7817213,-89.6501481,1454.73
17494,42.10895,-72.57490556,Springfield,42.1014831,-72.589811,1.484
17495,42.10895,-72.57490556,Springfield,39.9242266,-83.8088171,972.503
17496,42.10895,-72.57490556,Springfield,37.20895720000001,-93.2922989,1849.929
17497,42.10895,-72.57490556,Springfield,44.0462362,-123.0220289,4038.296
17498,41.816,-70.59636389,Barnstable Town,41.7003208,-70.3002024,27.73
17499,42.36445278,-71.17355,Newton,42.3370413,-71.2092214,4.229
17500,42.49391389,-71.01641111,Lynn,42.466763,-70.9494938,6.263
17501,42.13632222,-71.00641111,Brockton,42.083433500000005,-71.0183787,5.963
17502,42.04931389,-71.36543333,Woonsocket,42.0028761,-71.5147839,13.373
17503,42.17776389,-72.03038889,Worcester,42.262593200000005,-71.8022934,21.018
17504,42.26726944,-71.49884444,Marlborough,42.3459271,-71.55228740000001,9.788
17505,42.13290556,-72.55731944,Springfield,39.7817213,-89.6501481,1456.388
17506,42.13290556,-72.55731944,Springfield,42.1014831,-72.589811,4.403
17507,42.13290556,-72.55731944,Springfield,39.9242266,-83.8088171,974.426
17508,42.13290556,-72.55731944,Springfield,37.20895720000001,-93.2922989,1851.831
17509,42.13290556,-72.55731944,Springfield,44.0462362,-123.0220289,4038.714
17510,42.6716,-71.19785,Lawrence,39.8386516,-86.0252612,1277.021
17511,42.6716,-71.19785,Lawrence,38.9716689,-95.2352501,2056.694
17512,42.6716,-71.19785,Lawrence,42.7070354,-71.1631137,4.857
17513,42.52242222,-71.51195556,Marlborough,42.3459271,-71.55228740000001,19.903
17514,42.650175,-71.28852778,Lowell,42.633424700000006,-71.3161718,2.929
17515,42.317025,-73.28736944,Pittsfield,42.4500845,-73.2453824,15.192
17516,41.92785556,-70.79160833,Taunton,41.900101,-71.08976740000001,24.864
17517,42.27681389,-71.71205833,Worcester,42.262593200000005,-71.8022934,7.591
17518,42.31199722,-71.37961111,Waltham,42.376485200000005,-71.2356113,13.838
17519,41.87835833,-70.895975,Taunton,41.900101,-71.08976740000001,16.223
17520,42.21071667,-71.46528333,Marlborough,42.3459271,-71.55228740000001,16.652
17521,42.13163611,-71.70196667,Worcester,42.262593200000005,-71.8022934,16.744
17522,42.48462778,-72.98802222,Pittsfield,42.4500845,-73.2453824,21.456
17523,41.66156111,-70.201725,Barnstable Town,41.7003208,-70.3002024,9.244
17524,42.18366667,-72.59315556,Holyoke,42.2042586,-72.61620090000001,2.974
17525,42.05343333,-72.52029722,Springfield,39.7817213,-89.6501481,1458.751
17526,42.05343333,-72.52029722,Springfield,42.1014831,-72.589811,7.84
17527,42.05343333,-72.52029722,Springfield,39.9242266,-83.8088171,975.81
17528,42.05343333,-72.52029722,Springfield,37.20895720000001,-93.2922989,1853.281
17529,42.05343333,-72.52029722,Springfield,44.0462362,-123.0220289,4044.693
17530,41.98254444,-71.15943333,Taunton,41.900101,-71.08976740000001,10.828
17531,42.61400833,-72.59242222,Holyoke,42.2042586,-72.61620090000001,45.604
17532,42.29277778,-71.83521111,Worcester,42.262593200000005,-71.8022934,4.313
17533,42.13058333,-71.85761389,Worcester,42.262593200000005,-71.8022934,15.37
17534,41.822625,-71.01229444,Taunton,41.900101,-71.08976740000001,10.742
17535,42.08328056,-70.65191111,Weymouth Town,42.2180724,-70.94103559999999,28.156
17536,42.7268,-70.95636944,Haverhill,42.7762015,-71.0772796,11.298
17537,42.27978889,-71.83295,Worcester,42.262593200000005,-71.8022934,3.165
17538,42.40100556,-71.13616111,Medford,42.4184296,-71.10616390000001,3.134
17539,42.40100556,-71.13616111,Medford,42.3265152,-122.8755949,4182.657
17540,42.50431111,-71.01454167,Lynn,42.466763,-70.9494938,6.774
17541,42.06861944,-71.18153889,Brockton,42.083433500000005,-71.0183787,13.567
17542,42.28679167,-71.02639444,Quincy,39.9356016,-91.4098726,1723.323
17543,42.28679167,-71.02639444,Quincy,42.25287720000001,-71.0022705,4.262
17544,42.00801944,-71.22699722,Attleboro,41.9445441,-71.2856082,8.561
17545,42.01636667,-70.732525,Brockton,42.083433500000005,-71.0183787,24.753
17546,42.08773056,-71.02116389,Brockton,42.083433500000005,-71.0183787,0.53
17547,42.39259722,-71.81393333,Worcester,42.262593200000005,-71.8022934,14.487
17548,42.04469444,-71.26026667,Attleboro,41.9445441,-71.2856082,11.331
17549,42.64906944,-71.30458333,Lowell,42.633424700000006,-71.3161718,1.981
17550,41.98719444,-70.976475,Brockton,42.083433500000005,-71.0183787,11.247
17551,41.81282222,-69.96984444,Barnstable Town,41.7003208,-70.3002024,30.123
17552,42.06713333,-70.94880556,Brockton,42.083433500000005,-71.0183787,6.022
17553,41.96818611,-71.33852778,Attleboro,41.9445441,-71.2856082,5.105
17554,41.818,-69.97437222,Barnstable Town,41.7003208,-70.3002024,30.027
17555,42.49282778,-70.91933889,Salem,42.51954,-70.8967155,3.502
17556,42.49282778,-70.91933889,Salem,44.9428975,-123.0350963,4124.496
17557,42.08683333,-71.474525,Woonsocket,42.0028761,-71.5147839,9.91
17558,41.90636667,-71.04248333,Taunton,41.900101,-71.08976740000001,3.975
17559,41.69706111,-71.16070833,Fall River,41.7014912,-71.1550451,0.681
17560,42.49154167,-71.19303333,Woburn,42.4792618,-71.1522765,3.61
17561,42.31228889,-71.416775,Marlborough,42.3459271,-71.55228740000001,11.751
17562,41.65260278,-70.37937778,Barnstable Town,41.7003208,-70.3002024,8.449
17563,42.35820556,-71.05141944,Boston,42.3600825,-71.0588801,0.648
17564,41.65657778,-70.93645833,New Bedford,41.6362152,-70.934205,2.272
17565,42.26118611,-71.56226111,Marlborough,42.3459271,-71.55228740000001,9.458
17566,42.49343333,-71.11807222,Woburn,42.4792618,-71.1522765,3.217
17567,42.60798889,-71.32051667,Lowell,42.633424700000006,-71.3161718,2.851
17568,42.38823056,-71.57829444,Marlborough,42.3459271,-71.55228740000001,5.166
17569,42.19421944,-71.84821389,Worcester,42.262593200000005,-71.8022934,8.491
17570,42.12593889,-71.06250833,Brockton,42.083433500000005,-71.0183787,5.966
17571,42.80139444,-71.08285,Haverhill,42.7762015,-71.0772796,2.838
17572,41.90343333,-71.23391111,Attleboro,41.9445441,-71.2856082,6.26
17573,42.07393333,-71.04174444,Brockton,42.083433500000005,-71.0183787,2.199
17574,42.20051111,-73.35873333,Pittsfield,42.4500845,-73.2453824,29.274
17575,41.97318889,-70.80478056,Brockton,42.083433500000005,-71.0183787,21.483
17576,41.64728611,-70.42727778,Barnstable Town,41.7003208,-70.3002024,12.09
17577,41.94670556,-71.02060556,Taunton,41.900101,-71.08976740000001,7.72
17578,42.61595556,-72.74245833,Pittsfield,42.4500845,-73.2453824,45.148
17579,42.62153333,-71.36739722,Lowell,42.633424700000006,-71.3161718,4.395
17580,42.22969167,-70.97156944,Weymouth Town,42.2180724,-70.94103559999999,2.827
17581,42.47571667,-71.08875,Woburn,42.4792618,-71.1522765,5.225
17582,42.61769444,-72.62468056,Holyoke,42.2042586,-72.61620090000001,45.977
17583,42.14802222,-71.16064444,Brockton,42.083433500000005,-71.0183787,13.758
17584,42.32440833,-71.75636944,Worcester,42.262593200000005,-71.8022934,7.843
17585,42.30090278,-72.62142222,Holyoke,42.2042586,-72.61620090000001,10.755
17586,42.26018333,-71.86559722,Worcester,42.262593200000005,-71.8022934,5.216
17587,42.46675278,-71.25041389,Woburn,42.4792618,-71.1522765,8.168
17588,42.19581389,-70.94987778,Weymouth Town,42.2180724,-70.94103559999999,2.58
17589,41.93601667,-71.28267778,Attleboro,41.9445441,-71.2856082,0.979
17590,42.68878889,-71.43232778,Nashua,42.7653662,-71.467566,8.988
17591,42.24031111,-71.76873889,Worcester,42.262593200000005,-71.8022934,3.71
17592,42.70184444,-73.15683889,Pittsfield,42.4500845,-73.2453824,28.918
17593,42.63227222,-71.18119722,Lawrence,39.8386516,-86.0252612,1277.668
17594,42.63227222,-71.18119722,Lawrence,38.9716689,-95.2352501,2057.799
17595,42.63227222,-71.18119722,Lawrence,42.7070354,-71.1631137,8.444
17596,42.56741389,-71.78251667,Fitchburg,42.5834228,-71.8022955,2.407
17597,41.64914722,-70.92753333,New Bedford,41.6362152,-70.934205,1.541
17598,42.11384444,-71.39586111,Woonsocket,42.0028761,-71.5147839,15.769
17599,41.96210833,-70.66828056,Brockton,42.083433500000005,-71.0183787,31.911
17600,42.57459167,-71.71246111,Leominster,42.5250906,-71.759794,6.733
17601,41.70499167,-70.94337222,New Bedford,41.6362152,-70.934205,7.685
17602,42.3948,-71.23678056,Waltham,42.376485200000005,-71.2356113,2.039
17603,42.15535,-71.57170833,Woonsocket,42.0028761,-71.5147839,17.593
17604,42.45197222,-71.02351667,Malden,42.4250964,-71.066163,4.602
17605,42.01103333,-71.23065833,Attleboro,41.9445441,-71.2856082,8.677
17606,42.24650278,-71.475525,Marlborough,42.3459271,-71.55228740000001,12.731
17607,42.41244722,-70.99000556,Revere,42.408430200000005,-71.0119948,1.86
17608,42.36704167,-71.068975,Boston,42.3600825,-71.0588801,1.134
17609,41.71186389,-71.04565,Fall River,41.7014912,-71.1550451,9.154
17610,42.20487778,-72.60979444,Holyoke,42.2042586,-72.61620090000001,0.532
17611,42.12490278,-72.626075,Chicopee,42.14870429999999,-72.6078672,3.043
17612,42.05805278,-71.40154167,Woonsocket,42.0028761,-71.5147839,11.186
17613,41.98843611,-71.29302778,Attleboro,41.9445441,-71.2856082,4.919
17614,42.17260556,-73.272775,Pittsfield,42.4500845,-73.2453824,30.936
17615,41.6482,-70.97022778,New Bedford,41.6362152,-70.934205,3.277
17616,42.654175,-71.302325,Lowell,42.633424700000006,-71.3161718,2.57
17617,42.59491944,-71.28038611,Lowell,42.633424700000006,-71.3161718,5.187
17618,41.67126944,-71.10166944,Fall River,41.7014912,-71.1550451,5.562
17619,42.03899167,-71.23795833,Attleboro,41.9445441,-71.2856082,11.216
17620,42.31864722,-72.63576667,Holyoke,42.2042586,-72.61620090000001,12.821
17621,41.8181,-70.96974722,Taunton,41.900101,-71.08976740000001,13.488
17622,42.17226944,-72.53767778,Chicopee,42.14870429999999,-72.6078672,6.351
17623,42.04383333,-71.30369722,Attleboro,41.9445441,-71.2856082,11.141
17624,42.12300556,-72.94264444,Westfield,42.1250929,-72.749538,15.928
17625,42.32541111,-71.94701389,Worcester,42.262593200000005,-71.8022934,13.802
17626,42.02363056,-71.00967222,Brockton,42.083433500000005,-71.0183787,6.689
17627,41.74411389,-70.49535833,Barnstable Town,41.7003208,-70.3002024,16.913
17628,41.65724167,-70.95323611,New Bedford,41.6362152,-70.934205,2.823
17629,42.30301111,-71.64020556,Marlborough,42.3459271,-71.55228740000001,8.661
17630,42.06713611,-71.05153611,Brockton,42.083433500000005,-71.0183787,3.282
17631,42.55452778,-70.88163611,Beverly,42.5584283,-70.880049,0.453
17632,42.20563333,-71.066825,Quincy,39.9356016,-91.4098726,1719.723
17633,42.20563333,-71.066825,Quincy,42.25287720000001,-71.0022705,7.473
17634,41.90290556,-70.96015278,Taunton,41.900101,-71.08976740000001,10.732
17635,42.281975,-71.0589,Quincy,39.9356016,-91.4098726,1720.633
17636,42.281975,-71.0589,Quincy,42.25287720000001,-71.0022705,5.673
17637,42.23466667,-71.74969167,Worcester,42.262593200000005,-71.8022934,5.328
17638,41.86660556,-70.87358056,Taunton,41.900101,-71.08976740000001,18.281
17639,42.18946111,-71.20685278,Newton,42.3370413,-71.2092214,16.411
17640,41.71523333,-70.78590833,New Bedford,41.6362152,-70.934205,15.129
17641,42.45832222,-70.948925,Lynn,42.466763,-70.9494938,0.94
17642,42.10794444,-72.70462222,Westfield,42.1250929,-72.749538,4.167
17643,41.84619167,-70.84962222,Taunton,41.900101,-71.08976740000001,20.768
17644,41.89056389,-70.9405,Taunton,41.900101,-71.08976740000001,12.4
17645,42.26613056,-71.83744167,Worcester,42.262593200000005,-71.8022934,2.919
17646,42.16993333,-71.47464722,Woonsocket,42.0028761,-71.5147839,18.869
17647,41.90636389,-71.04248056,Taunton,41.900101,-71.08976740000001,3.975
17648,42.273925,-71.76120833,Worcester,42.262593200000005,-71.8022934,3.608
17649,42.32743056,-71.07781944,Boston,42.3600825,-71.0588801,3.95
17650,42.04156944,-71.30470833,Attleboro,41.9445441,-71.2856082,10.904
17651,42.41852778,-71.10789167,Medford,42.4184296,-71.10616390000001,0.142
17652,42.41852778,-71.10789167,Medford,42.3265152,-122.8755949,4184.263
17653,42.52536389,-70.893025,Salem,42.51954,-70.8967155,0.715
17654,42.52536389,-70.893025,Salem,44.9428975,-123.0350963,4125.132
17655,42.10181389,-72.59341667,Springfield,39.7817213,-89.6501481,1453.145
17656,42.10181389,-72.59341667,Springfield,42.1014831,-72.589811,0.3
17657,42.10181389,-72.59341667,Springfield,39.9242266,-83.8088171,970.855
17658,42.10181389,-72.59341667,Springfield,37.20895720000001,-93.2922989,1848.285
17659,42.10181389,-72.59341667,Springfield,44.0462362,-123.0220289,4037.146
17660,42.08338611,-71.22209167,Attleboro,41.9445441,-71.2856082,16.306
17661,42.03163333,-71.24953611,Attleboro,41.9445441,-71.2856082,10.132
17662,42.43117778,-71.03029167,Revere,42.408430200000005,-71.0119948,2.942
17663,42.19684167,-73.35656944,Pittsfield,42.4500845,-73.2453824,29.606
17664,41.97446667,-70.805575,Brockton,42.083433500000005,-71.0183787,21.348
17665,42.08313611,-72.67955833,Westfield,42.1250929,-72.749538,7.423
17666,42.62853611,-71.27386667,Lowell,42.633424700000006,-71.3161718,3.503
17667,42.19051389,-71.06708056,Quincy,39.9356016,-91.4098726,1719.655
17668,42.19051389,-71.06708056,Quincy,42.25287720000001,-71.0022705,8.75
17669,42.47081389,-71.72679167,Leominster,42.5250906,-71.759794,6.614
17670,42.22427778,-71.01878056,Quincy,39.9356016,-91.4098726,1723.737
17671,42.22427778,-71.01878056,Quincy,42.25287720000001,-71.0022705,3.458
17672,41.96703056,-71.06695556,Taunton,41.900101,-71.08976740000001,7.678
17673,41.758475,-71.14458056,Fall River,41.7014912,-71.1550451,6.396
17674,42.19513333,-71.28875556,Newton,42.3370413,-71.2092214,17.083
17675,77.7777,777.7777,Anchorage,61.2180556,-149.90027780000003,4445.018
17676,42.19690556,-71.06104722,Quincy,39.9356016,-91.4098726,1720.172
17677,42.19690556,-71.06104722,Quincy,42.25287720000001,-71.0022705,7.884
17678,42.59281111,-70.8437,Beverly,42.5584283,-70.880049,4.845
17679,41.76391389,-70.66300278,New Bedford,41.6362152,-70.934205,26.619
17680,42.45836111,-73.21078611,Pittsfield,42.4500845,-73.2453824,2.984
17681,41.68346389,-71.1506,Fall River,41.7014912,-71.1550451,2.038
17682,42.51958056,-73.22793611,Pittsfield,42.4500845,-73.2453824,7.859
17683,41.66047222,-70.82426111,New Bedford,41.6362152,-70.934205,9.525
17684,42.17665556,-70.75063333,Weymouth Town,42.2180724,-70.94103559999999,16.347
17685,41.82911667,-69.97355833,Barnstable Town,41.7003208,-70.3002024,30.644
17686,42.21130278,-71.06883333,Quincy,39.9356016,-91.4098726,1719.575
17687,42.21130278,-71.06883333,Quincy,42.25287720000001,-71.0022705,7.17
17688,77.7777,777.7777,Anchorage,61.2180556,-149.90027780000003,4445.018
17689,41.70097778,-70.93930833,New Bedford,41.6362152,-70.934205,7.214
17690,42.60773889,-72.58853333,Holyoke,42.2042586,-72.61620090000001,44.922
17691,77.7777,777.7777,Anchorage,61.2180556,-149.90027780000003,4445.018
17692,77.7777,777.7777,Anchorage,61.2180556,-149.90027780000003,4445.018
17693,42.55465556,-71.35327778,Lowell,42.633424700000006,-71.3161718,9.27
17694,42.38582222,-71.41893889,Marlborough,42.3459271,-71.55228740000001,11.82
17695,42.72157778,-71.18691667,Methuen,42.7262016,-71.19089240000001,0.608
17696,42.11641111,-71.03644167,Brockton,42.083433500000005,-71.0183787,3.958
17697,42.09444167,-70.90484444,Brockton,42.083433500000005,-71.0183787,9.448
17698,42.21929444,-71.02683333,Quincy,39.9356016,-91.4098726,1723.058
17699,42.21929444,-71.02683333,Quincy,42.25287720000001,-71.0022705,4.247
17700,42.25306389,-71.00681944,Quincy,39.9356016,-91.4098726,1724.815
17701,42.25306389,-71.00681944,Quincy,42.25287720000001,-71.0022705,0.375
17702,41.62785278,-70.92385556,New Bedford,41.6362152,-70.934205,1.267
17703,42.16765,-71.89348056,Worcester,42.262593200000005,-71.8022934,12.956
17704,41.68398611,-71.13171944,Fall River,41.7014912,-71.1550451,2.746
17705,41.70461389,-71.121475,Fall River,41.7014912,-71.1550451,2.808
17706,42.59746389,-71.96725278,Fitchburg,42.5834228,-71.8022955,13.594
17707,42.13411944,-72.56751111,Chicopee,42.14870429999999,-72.6078672,3.702
17708,42.78026667,-71.07743611,Haverhill,42.7762015,-71.0772796,0.452
17709,42.48904444,-72.96290833,Pittsfield,42.4500845,-73.2453824,23.57
